/V0/MINUS X,/V0/MINUS Y
0,6.083973973141617e-08
6.599999999999999e-11,6.084234953569499e-08
1.98e-10,6.0842683481114e-08
4.62e-10,6.084278773606364e-08
7.310000000000001e-10,6.084269983839304e-08
1e-09,6.084276049732883e-08
1.02e-09,6.084273450984399e-08
1.06e-09,6.084272998282508e-08
1.14e-09,6.084273615851251e-08
1.299999999999999e-09,6.084275881557056e-08
1.619999999999998e-09,6.084273042823818e-08
1.81875e-09,6.084272979675946e-08
1.830078125e-09,-2.99241380334475e-05
1.845362701504649e-09,-3.48362869960591e-05
1.852651960132239e-09,-1.981816675691562e-05
1.860042432746073e-09,6.236520570120514e-06
1.869067115405051e-09,5.797572809219848e-05
1.876174924077068e-09,0.0001133682443651082
1.88490431473727e-09,0.0001981432167353413
1.891385877131331e-09,0.0002626012960836051
1.893480067016246e-09,0.0002804345478631253
1.897668446786076e-09,0.0003004299709776469
1.901554368222899e-09,0.0002985684029731014
1.905910743380595e-09,0.0002865514288649334
1.911965400942388e-09,0.0002672503678237752
1.916635492725122e-09,0.0002527844329074112
1.922820947787775e-09,0.0002386312495194767
1.929763711832529e-09,0.0002263662566894671
1.939010174255297e-09,0.0002130197861142712
1.952029094817325e-09,0.0001993773406980031
1.967758112551079e-09,0.0001853380532074697
1.983879056275539e-09,0.0001762380221678177
2e-09,0.0001693682853446011
2.02e-09,0.0001679657527554772
2.025749313587285e-09,0.0001774187469563395
2.034294013268438e-09,0.0001792981812455082
2.042445618176895e-09,0.0001765153690645512
2.054548323127873e-09,0.0001752447161691419
2.067549211556499e-09,0.0001709630991416572
2.086569263023654e-09,0.000164516148391327
2.106360842880909e-09,0.0001558708706620185
2.127517831840689e-09,0.0001467632047847556
2.148584288349837e-09,0.0001329807794123015
2.16403174929572e-09,0.0001202921540848919
2.171755479768661e-09,0.0001140742394287893
2.186088149569759e-09,0.0001050996469845732
2.209098945723333e-09,9.361920159601008e-05
2.241528044100286e-09,8.224860642851151e-05
2.292214029559714e-09,6.91495932397642e-05
2.358095094520796e-09,5.660338209031307e-05
2.458812642455363e-09,4.20896014491525e-05
2.589137299182859e-09,2.929242361584347e-05
2.755857514452177e-09,1.856122869065799e-05
2.877928757226089e-09,1.361030859157994e-05
3e-09,9.940065676802582e-06
3.02e-09,9.518670142997776e-06
3.06e-09,8.684577622151275e-06
3.14e-09,7.173309840014132e-06
3.299999999999999e-09,4.945326318969096e-06
3.619999999999998e-09,2.449240396588756e-06
3.818750000000001e-09,1.829820713876263e-06
3.830078125000001e-09,-5.800773418790223e-05
3.848669505656032e-09,-5.67200400036189e-05
3.855602380147556e-09,-1.979105836607093e-05
3.863271108955866e-09,2.572136945076385e-05
3.872016098385275e-09,7.316806299944942e-05
3.879691952939711e-09,0.0001203343814644982
3.882234524730732e-09,0.0001393564515554192
3.887319668312772e-09,0.0001723167628672107
3.8889967000406e-09,0.0001765307561560218
3.892350763496255e-09,0.000172131052132941
3.895776459635335e-09,0.0001590010828799946
3.900405309466256e-09,0.000148523709507988
3.905131123917952e-09,0.0001429853494926513
3.909869263770778e-09,0.0001372199011130247
3.915843909074293e-09,0.0001334481580308676
3.923755155116059e-09,0.0001284044852014595
3.934011311072928e-09,0.000128824486343127
3.944430897404526e-09,0.0001368329156335971
3.952967371055641e-09,0.0001464009871947321
3.963469986634851e-09,0.0001551788212165408
3.972105166486917e-09,0.0001588873945926233
3.980690751972852e-09,0.000156866346172732
3.98731390580071e-09,0.0001497626780230365
3.993656952900355e-09,0.0001397607880539848
4e-09,0.0001288432254302676
4.004556360744531e-09,0.000121401051468196
4.012532958569335e-09,0.0001092685542592839
4.016266479284668e-09,0.0001042731132617056
4.020000000000001e-09,0.0001099025130298588
4.023077662618643e-09,0.0001157229052874348
4.027331703884301e-09,0.0001152071066053298
4.031226444014729e-09,0.0001103904820469868
4.039015924275584e-09,0.0001043038966954945
4.047173794248659e-09,9.817020935198886e-05
4.058260584871998e-09,9.123565121493854e-05
4.069802326607454e-09,8.313737114246808e-05
4.081521960063452e-09,7.473584076509521e-05
4.09626910299224e-09,6.511921246419803e-05
4.107971496529361e-09,5.941701807702667e-05
4.127284414755101e-09,5.181308454869639e-05
4.160232221952165e-09,4.339845949843587e-05
4.214558527997544e-09,3.514021332688735e-05
4.284368753778591e-09,2.946930207302031e-05
4.37331357322807e-09,2.467516834097078e-05
4.487864471930839e-09,2.046868123004405e-05
4.651326743500047e-09,1.564987394951266e-05
4.825663371750023e-09,1.197562822392545e-05
5e-09,9.027300962371512e-06
5.02e-09,8.815885917036695e-06
5.060000000000001e-09,8.31721239437122e-06
5.140000000000003e-09,7.381869327973109e-06
5.300000000000005e-09,5.859797830098772e-06
5.620000000000011e-09,3.828025741149698e-06
5.81875e-09,3.164687414043287e-06
5.830078125e-09,2.839986418937431e-06
5.848657525269727e-09,4.916103337403748e-06
5.857995406561982e-09,1.826318223342299e-05
5.86796284358105e-09,2.975522784621612e-05
5.878366698311863e-09,3.422837525486619e-05
5.889593443350879e-09,4.324195628057755e-05
5.893632199164908e-09,4.65526128237097e-05
5.901709710792967e-09,4.850432636547638e-05
5.903423541103854e-09,4.832996152764762e-05
5.906851201725627e-09,4.500650159194805e-05
5.911950648516984e-09,4.664693227596563e-05
5.91811760666985e-09,4.889496635102646e-05
5.924539134992755e-09,5.115167356292877e-05
5.933114832674727e-09,5.30189600097522e-05
5.942786800022552e-09,5.146199966470092e-05
5.956820359720963e-09,5.240877213224694e-05
5.974766825788126e-09,0.0001269973842445451
5.977920972564611e-09,0.0001644001132278814
5.984229266117579e-09,0.0002740895496913717
5.992477359964573e-09,0.000477772515087232
6.000000000000001e-09,0.0007164926602105795
6.003586539108967e-09,0.000839640125897541
6.0107596173269e-09,0.001078592109955696
6.01537980866345e-09,0.001190568311540333
6.020000000000001e-09,0.001193210748726592
6.022529230103864e-09,0.001124925571145385
6.02681832846293e-09,0.001001759780044907
6.030786879863002e-09,0.0009076120800243622
6.037793573917734e-09,0.0007881869207841461
6.04359135552334e-09,0.000717522394648909
6.051916462211995e-09,0.0006417611983951741
6.05971851736293e-09,0.0005984704567009902
6.066673569276839e-09,0.0005714152849227836
6.074383372735165e-09,0.0005524640650323509
6.0812294783453e-09,0.0005362129867184595
6.082544399371835e-09,0.0005343149440991751
6.085174241424904e-09,0.0005270550776061369
6.088658354056716e-09,0.0005176073404945878
6.091992910919009e-09,0.0005051137106251348
6.095769846404269e-09,0.0004920115598424898
6.099526772897415e-09,0.0004777065798109522
6.104685175626834e-09,0.0004614164188973624
6.110281101146479e-09,0.0004427861246173282
6.114619787766679e-09,0.00042951456701405
6.116326579424234e-09,0.0004230805705977746
6.119740162739344e-09,0.0004128591582122161
6.124352057770633e-09,0.0003985598537576037
6.133575847833211e-09,0.0003762309533874974
6.147176494546168e-09,0.0003499933929957559
6.167644669718679e-09,0.0003225059894564633
6.191529788614659e-09,0.0002964579383705161
6.210955510134765e-09,0.0002796397166791367
6.230657051254842e-09,0.0002624544644638154
6.247949013389079e-09,0.0002477689917888021
6.264249397062072e-09,0.0002321865060882802
6.268452716866837e-09,0.0002290356897553338
6.276859356476367e-09,0.0002209350995144999
6.293672635695427e-09,0.0002072575372967251
6.30820220045444e-09,0.0001959284017627353
6.326131182068977e-09,0.0001856999841494913
6.350616534547664e-09,0.0001739001698277228
6.399587239505039e-09,0.0001629441898695823
6.434810565934418e-09,0.0001610520944500813
6.462592771695534e-09,0.0001612706544708463
6.491606167033061e-09,0.000157136537687775
6.52043271966911e-09,0.0001515379629726859
6.549331919273839e-09,0.0001426659799265554
6.554456442853482e-09,0.000141355603497505
6.564705490012769e-09,0.0001357187569245017
