/V0/MINUS X,/V0/MINUS Y
0,1.130195409989442e-07
1e-09,1.130195411206216e-07
1.02e-09,1.130195411207374e-07
1.06e-09,1.130195411206224e-07
1.14e-09,1.130195411206112e-07
1.299999999999999e-09,1.130195411206922e-07
1.619999999999998e-09,1.130195411206067e-07
2e-09,1.13019541120708e-07
2.02e-09,1.130195411206187e-07
2.06e-09,1.130195411205736e-07
2.14e-09,1.130195411206379e-07
2.299999999999999e-09,1.130195411206677e-07
2.619999999999998e-09,1.130195411206247e-07
3e-09,1.130195411206962e-07
3.02e-09,1.130195411204844e-07
3.06e-09,1.130195411205734e-07
3.14e-09,1.130195411206382e-07
3.299999999999999e-09,1.130195411206691e-07
3.619999999999998e-09,1.130195411206302e-07
3.818750000000001e-09,1.130195411206568e-07
3.830078125000001e-09,-2.045188952053394e-05
3.845410405836309e-09,-1.82874433842126e-05
3.852334681595851e-09,-4.569567130074832e-06
3.855796819475622e-09,4.896546907736942e-06
3.862721095235164e-09,2.683585849618165e-05
3.86773902107504e-09,3.474650862423361e-05
3.872438272705758e-09,4.604849993356628e-05
3.875317818015225e-09,7.852786462326021e-05
3.876613283685939e-09,0.0001087539858826605
3.87780195370204e-09,0.0001407462639782854
3.879159227640486e-09,0.0001706675091368138
3.880396228980938e-09,0.0001937044142482553
3.881743056217834e-09,0.0002131639918481275
3.883187630272479e-09,0.0002245152646908
3.884459019526869e-09,0.0002006228708828264
3.88537332381358e-09,0.0001525176013738546
3.886140245697681e-09,0.0001191952689933749
3.886780137916209e-09,9.795630304554463e-05
3.887451625053161e-09,7.838645149777231e-05
3.888602328751816e-09,5.088501550020783e-05
3.890210537200255e-09,2.337371174285174e-05
3.892269778365699e-09,5.314161027942361e-06
3.894390045021371e-09,-2.91461558858566e-06
3.896774173183474e-09,-5.618714355218792e-06
3.89969121755129e-09,-7.26088184155423e-06
3.903677606526022e-09,-6.868783699392378e-06
3.909700752705879e-09,-7.48342369715579e-06
3.919724166403481e-09,-6.812140004394536e-06
3.939750428208974e-09,-7.363018853709679e-06
3.969875214104487e-09,-6.626647507784957e-06
4e-09,-7.132921446942425e-06
4.020000000000001e-09,-6.240840690375943e-06
4.026194390477663e-09,4.560709423918404e-07
4.035667574761349e-09,5.781964152305395e-07
4.044054965474143e-09,-7.775209102631253e-08
4.058107105052498e-09,7.014894025669567e-07
4.076605322944839e-09,-5.496977669698779e-08
4.103339810447264e-09,6.648150663993102e-07
4.146269707901311e-09,-2.46308559295301e-08
4.211940523507305e-09,6.440553705533505e-07
4.31698209602755e-09,-1.086447798857805e-08
4.486428155606295e-09,6.353627868051973e-07
4.758821892519199e-09,-5.427394430738316e-09
5e-09,6.309288958468784e-07
5.02e-09,3.21129196914171e-07
5.060000000000001e-09,3.139216772105333e-07
5.140000000000003e-09,3.139387060650725e-07
5.300000000000005e-09,3.13937138040831e-07
5.620000000000011e-09,3.139314979004682e-07
5.81875e-09,3.139364028567133e-07
5.831773556428309e-09,7.338449756810312e-06
5.852174453975886e-09,7.191869403126757e-06
5.884080016343478e-09,7.167867315765422e-06
5.911833370945888e-09,7.514346072343633e-06
5.955916685472945e-09,9.356593284167516e-06
5.966937514104709e-09,2.203185316520435e-05
5.97107032484162e-09,3.290284199428649e-05
5.979335946315444e-09,6.395099406289872e-05
5.98571553265348e-09,8.281207873933641e-05
5.991469237531255e-09,0.0001832323369065711
5.993370517757766e-09,0.0002324465725221458
5.995777711350389e-09,0.0002813896359337681
