/V0/MINUS X,/V0/MINUS Y
0,6.083973973141617e-08
1e-09,6.084269703585845e-08
1.02e-09,6.084271341449035e-08
1.06e-09,6.084272375792998e-08
1.14e-09,6.084273205192233e-08
1.299999999999999e-09,6.084272036279624e-08
1.619999999999998e-09,6.084272602279724e-08
2e-09,6.084271136378013e-08
2.02e-09,6.084273226261643e-08
2.06e-09,6.08427295344661e-08
2.14e-09,6.084273550764449e-08
2.299999999999999e-09,6.084271502196206e-08
2.619999999999998e-09,6.08427329547577e-08
3e-09,6.084275063031035e-08
3.02e-09,6.084274071759122e-08
3.06e-09,6.084273218948675e-08
3.14e-09,6.084276433097725e-08
3.299999999999999e-09,6.084266350045068e-08
3.619999999999998e-09,6.084279290128231e-08
4e-09,6.084264325377474e-08
4.020000000000001e-09,6.084271579632851e-08
4.060000000000001e-09,6.084272399805163e-08
4.140000000000003e-09,6.084273219822052e-08
4.300000000000005e-09,6.084267544460337e-08
4.620000000000011e-09,6.084279152753221e-08
5e-09,6.08426191700759e-08
5.02e-09,6.084271384582558e-08
5.060000000000001e-09,6.084272347418208e-08
5.140000000000003e-09,6.084273518141393e-08
5.300000000000005e-09,6.084271458927555e-08
5.620000000000011e-09,6.084277681593059e-08
5.81875e-09,6.084272708801142e-08
5.830078125e-09,-1.48574237217795e-05
5.845363871236308e-09,-1.747511847665302e-05
5.853607855304194e-09,-8.488722870945068e-06
5.861760635389734e-09,8.691533175535882e-06
5.871265005543101e-09,4.413109800337294e-05
5.879185514717165e-09,8.569376990065384e-05
5.889517617293938e-09,0.0001513661944393858
5.897036776938058e-09,0.0001980895464537959
5.899257034540339e-09,0.0002091788407001642
5.903697549744901e-09,0.000220737860836674
5.908017908189137e-09,0.0002196375234395491
5.913762101760486e-09,0.0002097175623153635
5.920270747350916e-09,0.0001957824568143272
5.926203993866868e-09,0.000184674845127295
5.933271486840747e-09,0.000173814725154674
5.942146521546444e-09,0.0001635718326124664
5.953653924187915e-09,0.000152541475251079
5.968850703685667e-09,0.000141420881407539
5.984425351842834e-09,0.0001314283158041451
6.000000000000001e-09,0.0001235247748752417
6.020000000000001e-09,0.0001155311000561581
6.025749088856193e-09,0.0001185871208794919
6.034256916051848e-09,0.000116844395756336
6.042408305050689e-09,0.0001129440112400921
6.054479535265125e-09,0.0001095112235465818
6.067453050162321e-09,0.0001054679395010588
6.086415622678432e-09,0.000101357792092337
6.115670641355791e-09,9.635594943415649e-05
6.160359402464398e-09,9.308357368109968e-05
6.193846895937225e-09,9.175996393740163e-05
6.230918510073936e-09,8.897607470261154e-05
6.262231411815728e-09,8.451172698385261e-05
6.273435763961225e-09,8.291002939901482e-05
6.295844468252219e-09,7.943160140281179e-05
6.324808425609377e-09,7.381157877228578e-05
6.346216990247307e-09,6.7713141583006e-05
6.369975321263578e-09,6.095311991366146e-05
6.393270669918114e-09,5.589660047607942e-05
6.4164473788554e-09,5.19495028089104e-05
6.462800796729974e-09,4.558938746708077e-05
6.516637304857621e-09,4.006213147108786e-05
6.624310321112914e-09,3.14979421174578e-05
6.748589989106434e-09,2.440008365151893e-05
6.874294994553216e-09,1.887084356668093e-05
7e-09,1.477924959455669e-05
7.020000000000001e-09,1.419778191617064e-05
7.060000000000003e-09,1.317600132208522e-05
7.140000000000008e-09,1.129023394098667e-05
7.300000000000017e-09,8.313159902041928e-06
7.620000000000036e-09,4.527075292385374e-06
7.81875e-09,3.368331918187817e-06
7.831765206853438e-09,9.430859931392168e-06
7.852117586158664e-09,1.0049632651148e-05
7.883362211315587e-09,8.978767987520755e-06
7.906798855627593e-09,9.69530104196035e-06
7.945142950049311e-09,9.42808138741008e-06
7.972571475024657e-09,1.924828490907927e-05
7.987576158305055e-09,4.619352375632756e-05
8e-09,8.330463860096234e-05
8.0047767038017e-09,9.891720897891539e-05
8.012388351900851e-09,0.0001242334387003673
8.02e-09,0.0001361833113586887
8.023884696502347e-09,0.0001211090123958089
8.029323678593564e-09,9.980482567169923e-05
8.034403822340167e-09,8.540993769652275e-05
8.043446068472904e-09,6.64192839747327e-05
8.051735591013235e-09,5.371551616878757e-05
8.063110389575355e-09,3.980222629543642e-05
8.077299219160864e-09,2.804893242157403e-05
8.095801851992138e-09,1.751762303379622e-05
8.119317725543506e-09,1.022735482556028e-05
8.149643768314154e-09,5.783501382528241e-06
8.18801877278402e-09,6.821075719383141e-06
8.23641592370744e-09,1.454257965887012e-05
8.275468013725347e-09,2.146384112230663e-05
8.304923174751951e-09,2.360063095534305e-05
8.318453916429024e-09,2.436360900463594e-05
8.343351225156751e-09,2.37544474074545e-05
8.348207082991795e-09,2.340798903350353e-05
8.357918798661882e-09,2.139725943223989e-05
8.370960431177959e-09,1.783355397936478e-05
8.382518001212784e-09,1.450321982354776e-05
8.396846720286962e-09,1.139076177684623e-05
8.420622109218683e-09,7.424697545848561e-06
8.467084395379478e-09,3.281631008472377e-06
8.527752597672593e-09,9.672893343467669e-07
8.618977553525131e-09,3.327314157047809e-08
8.760930038971097e-09,-3.050523057965207e-07
8.88046501948555e-09,-1.787545354812362e-07
9.000000000000001e-09,-2.176423789914789e-07
9.020000000000001e-09,-1.605561274020234e-07
9.06e-09,-1.414970998605501e-07
9.139999999999998e-09,-1.071428719406196e-07
9.299999999999994e-09,-5.05720064659394e-08
9.619999999999986e-09,1.643933496603271e-08
1e-08,4.848644913356021e-08
1.002e-08,4.803442765815456e-08
1.006e-08,5.005379901198458e-08
1.014e-08,5.288034435485817e-08
1.029999999999999e-08,5.629392187180141e-08
1.061999999999999e-08,5.981320194103601e-08
1.1e-08,6.095213637931032e-08
1.102e-08,6.102249164344525e-08
1.106e-08,6.108124197824026e-08
1.114e-08,6.114845869562592e-08
1.129999999999999e-08,6.118247076241489e-08
1.161999999999999e-08,6.115458705919724e-08
1.181875e-08,6.110239733456535e-08
1.1830078125e-08,-0.0001054976222838474
1.184866906336726e-08,-0.0001044599027825895
1.185513198143827e-08,-4.475238581113154e-05
1.186249792300326e-08,3.004346389660002e-05
1.187090736465096e-08,9.634626153038474e-05
1.187801515596701e-08,0.0001513908341749146
1.188720623808039e-08,0.0002259009637081681
1.188895816069092e-08,0.0002123434364036265
1.189246200591197e-08,0.0001813377326857569
1.189577616795162e-08,0.0001696814108222929
1.189970591291725e-08,0.0001592455103051278
1.190361720418408e-08,0.0001560533867604911
1.190863879602005e-08,0.0001529822142177971
1.191462624014139e-08,0.0001533855900564819
1.19227747082837e-08,0.0001641583045176475
1.193002934416931e-08,0.0001845253182409841
1.19375619699196e-08,0.0002089331453180112
1.194737639769887e-08,0.0002344927174799258
1.195443761405889e-08,0.0002454160760767822
1.19619729174298e-08,0.0002489780061129582
1.196807138462268e-08,0.0002434630385559273
1.197481843448248e-08,0.000229705588967338
1.198073629288419e-08,0.0002130231115989404
1.198710695982565e-08,0.0001948322439679412
1.199378047537465e-08,0.0001763620999326091
1.2e-08,0.0001607655973500767
1.200722508294455e-08,0.0001455783918328474
1.201426456278932e-08,0.0001322334191122921
1.202e-08,0.0001356192826615164
1.202356818897127e-08,0.0001508126097940162
1.202853065645369e-08,0.0001515770514560701
1.203305571692205e-08,0.0001433130915668854
1.204210583785879e-08,0.0001345376390184553
1.205101167843286e-08,0.0001249477732487383
1.206247012662527e-08,0.0001144821053846248
1.207621595740893e-08,0.0001011757220191003
1.208920750284779e-08,9.137665521735051e-05
1.210246667167897e-08,8.255658992437149e-05
1.212351548475415e-08,7.236072550399865e-05
1.216197037821554e-08,5.844804438755896e-05
1.221892765618993e-08,4.58647197725576e-05
1.229482118805695e-08,3.458205212833895e-05
1.239942634008467e-08,2.50957591537395e-05
1.254235333122992e-08,1.64940440070057e-05
1.271215259829002e-08,1.098778655393688e-05
1.285607629914501e-08,7.731193249315253e-06
1.3e-08,6.063958212467063e-06
1.302e-08,5.71709294198173e-06
1.306e-08,5.341379484298224e-06
1.314000000000001e-08,4.665532673794971e-06
1.330000000000002e-08,3.659057326755355e-06
1.362000000000004e-08,2.506471554239333e-06
1.381875e-08,2.203932825560727e-06
1.383176439115152e-08,3.759171354239218e-05
1.385211285243123e-08,4.220992307079495e-05
1.388331307828431e-08,3.844487953929602e-05
1.390680200908274e-08,4.238240614562154e-05
1.394490960082085e-08,4.196072170836203e-05
1.397245480041042e-08,0.0001233055611935445
1.397934110030782e-08,0.0002191232532640096
1.398967055015391e-08,0.0004627468612767741
1.399483527507695e-08,0.0006225995731955332
1.4e-08,0.0008001559691689593
1.400383462778574e-08,0.0009279531843826158
1.400887447539402e-08,0.001072440810192637
1.401395039398779e-08,0.001118239048577926
1.401697519699389e-08,0.001062920986731526
1.402e-08,0.0009222182439491859
1.402267552784204e-08,0.0007818721866840055
1.402633829974642e-08,0.000617957202059312
1.402991203892378e-08,0.0005145870729474836
1.403694691124405e-08,0.0003958307615730123
1.404320819611855e-08,0.0003494780294906347
1.404949209794955e-08,0.0003350533472559715
1.405663974319827e-08,0.0003379575339410939
1.406276988799385e-08,0.0003423039394047715
1.406410427567226e-08,0.0003435573310054693
1.406677305102908e-08,0.0003437112285839204
1.406980997771266e-08,0.0003417394367784597
1.407332244859138e-08,0.0003330639591214354
1.407674812477785e-08,0.0003194587549641428
1.408040162591079e-08,0.0002998455733486511
1.40842932690352e-08,0.0002774715266519204
1.408817557949319e-08,0.0002542067732825716
1.409235621403622e-08,0.000230252887941254
1.40978900306694e-08,0.0002001554436427281
1.410227862633433e-08,0.000179569157809638
1.410897157643805e-08,0.0001520400441355473
1.411575477274615e-08,0.0001286312577930883
1.412211930607525e-08,0.0001083361396878935
1.412510978762176e-08,9.98414815318174e-05
1.413109075071478e-08,8.385479533029275e-05
1.413894837338169e-08,6.689968154906795e-05
1.41546636187155e-08,4.171380266114177e-05
1.417911828869585e-08,1.972494126888171e-05
1.421339060261055e-08,5.542414372918703e-06
1.425330811269509e-08,1.032691046365819e-07
1.430177196427706e-08,-1.984993847914868e-06
1.436364963200999e-08,-1.852086465353835e-06
1.44489085047028e-08,-1.588840847892368e-06
1.457474431066872e-08,-7.331118613873993e-07
1.472321660868362e-08,-6.07051902992861e-07
1.486160830434181e-08,-1.593498991450942e-07
1.5e-08,-2.987250441100405e-07
1.502e-08,-1.584611974146874e-07
1.506e-08,-1.367737540025456e-07
1.514e-08,-9.787574022978207e-08
1.529999999999999e-08,-4.14319389020721e-08
1.561999999999999e-08,1.967872562292426e-08
1.6e-08,4.757864641212005e-08
1.602e-08,4.690574358559706e-08
1.606e-08,4.897694682710063e-08
1.614e-08,5.173527695430935e-08
1.629999999999999e-08,5.504230020871685e-08
1.661999999999999e-08,5.880134638382619e-08
1.7e-08,6.02917562085939e-08
1.702e-08,6.035626365169328e-08
1.705999999999999e-08,6.042752647466484e-08
1.713999999999998e-08,6.054221349440038e-08
1.729999999999995e-08,6.069508264606303e-08
1.761999999999989e-08,6.084256125463296e-08
1.781875e-08,6.086135318060957e-08
1.7830078125e-08,-1.439877560209708e-05
1.784867402184671e-08,-1.512097327330594e-05
1.785811934843546e-08,-1.383766941982538e-06
1.786820027648411e-08,2.295983211621577e-05
1.787871518549508e-08,6.299322664971791e-05
1.789008303977178e-08,0.0001176922053588206
1.78940780259541e-08,0.0001374853235142582
1.790206799831876e-08,0.0001642474130935151
1.79038074195008e-08,0.0001670380107691071
1.790728626186487e-08,0.0001661346130953396
1.791244382983643e-08,0.0001597160177225521
1.79187737838811e-08,0.0001498611707760002
1.79253156285562e-08,0.0001404120064455512
1.793395662736466e-08,0.0001320046407351597
1.794377397679557e-08,0.0001240402584662404
1.795783220885081e-08,0.0001159914506937787
1.797651119356395e-08,0.0001066900011522579
1.8e-08,9.95421755371895e-05
1.802e-08,9.789937070995067e-05
1.80257001457278e-08,0.0001025775710456555
1.803468753415581e-08,0.0001032553609165512
1.804286755365849e-08,0.0001012574909855743
1.805496699247825e-08,9.946571932465823e-05
1.806809326593365e-08,9.585622480631606e-05
1.808373177437565e-08,9.16057650680648e-05
1.809956212323259e-08,8.578267550982689e-05
1.811323193944648e-08,7.892306077461625e-05
1.812519790605818e-08,7.132879017803751e-05
1.812934109813755e-08,6.895195778339084e-05
1.813762748229628e-08,6.476763908599178e-05
1.81539062879872e-08,5.823089382769545e-05
