/V0/MINUS X,/V0/MINUS Y
0,6.083973973141617e-08
1e-09,6.084269703586221e-08
1.02e-09,6.084271341448507e-08
1.06e-09,6.084272375792871e-08
1.14e-09,6.084273271582247e-08
1.299999999999999e-09,6.084270681756178e-08
1.619999999999998e-09,6.084271496836124e-08
2e-09,6.084272482943346e-08
2.02e-09,6.084270433334346e-08
2.06e-09,6.084272027673335e-08
2.14e-09,6.084275961854243e-08
2.299999999999999e-09,6.084273171450103e-08
2.619999999999998e-09,6.084268851625364e-08
3e-09,6.084278883852885e-08
3.02e-09,6.084272766145499e-08
3.06e-09,6.084272770042621e-08
3.14e-09,6.084273693083037e-08
3.299999999999999e-09,6.084268100583389e-08
3.619999999999998e-09,6.08427317727791e-08
3.818750000000001e-09,6.084273202533379e-08
3.830078125000001e-09,-1.439929297477162e-05
3.84536421609395e-09,-1.692995522876103e-05
3.853590690938518e-09,-8.774500602982596e-06
3.861723644934327e-09,5.565178028534958e-06
3.871222392661542e-09,3.312619167446268e-05
3.879121805729852e-09,6.453463601901357e-05
3.889359579731e-09,0.0001142144493942662
3.896866264094268e-09,0.000149787273577876
3.899091874140681e-09,0.0001582040452353698
3.903543094233506e-09,0.0001666520476661822
3.907864224072145e-09,0.0001653877407149531
3.913558056318346e-09,0.0001577752848604769
3.920132228692452e-09,0.0001474785106834116
3.926041253361884e-09,0.0001396925003296539
3.933125510415686e-09,0.0001323415422344341
3.941907533020943e-09,0.0001256198128541669
3.953321371496659e-09,0.0001182305355252197
3.968289943081615e-09,0.0001106232630475975
3.987254650300193e-09,0.0001027123588443738
4e-09,9.943891286068139e-05
4.010000000000001e-09,9.797493233112583e-05
4.020000000000001e-09,9.828823705263302e-05
4.024373759102225e-09,0.0001020991787800142
4.03049707888462e-09,0.0001031363801288424
4.036238294484495e-09,0.0001019251354041398
4.047040278072723e-09,0.0001006732439730578
4.057427981811837e-09,9.833191811254613e-05
4.074150333925966e-09,9.414455721334584e-05
4.089306088338565e-09,8.942051324801815e-05
4.105893110296107e-09,8.254356929729416e-05
4.117837476527493e-09,7.543410080541979e-05
4.133403329733222e-09,6.642940315294454e-05
4.145467637464443e-09,6.102393484216311e-05
4.160510949968415e-09,5.582506552645164e-05
4.19059757497636e-09,4.796419550724155e-05
4.237016513309532e-09,3.965150988310072e-05
4.302613519933433e-09,3.112241724499477e-05
4.39251546114718e-09,2.301880489414057e-05
4.504148960295957e-09,1.62747408228392e-05
4.644742787747373e-09,1.096116378359483e-05
4.82286784320855e-09,6.843269090024809e-06
5e-09,4.517337703174756e-06
5.02e-09,4.305095146511979e-06
5.060000000000001e-09,3.957077729397871e-06
5.140000000000003e-09,3.326791263484504e-06
5.300000000000005e-09,2.385419778638097e-06
5.620000000000011e-09,1.289939648521453e-06
5.81875e-09,9.940331688853052e-07
5.831764185704787e-09,6.931664437949462e-06
5.852114727314403e-09,7.678653199594444e-06
5.883362610976779e-09,6.834676146767018e-06
5.906795469606782e-09,7.612688398601692e-06
5.945117668609709e-09,7.520014390562508e-06
5.972558834304855e-09,1.811039688358746e-05
5.98750346500235e-09,5.011212280082035e-05
6.000000000000001e-09,9.800358938384398e-05
6.00474704085793e-09,0.0001190342881916036
6.012373520428965e-09,0.0001537668756008941
6.020000000000001e-09,0.0001747114469633019
6.02388674236672e-09,0.0001620962322027192
6.029329896413421e-09,0.0001422334210058037
6.034414374600716e-09,0.0001268079420033113
6.043428454289581e-09,0.0001045674020524786
6.051715718828596e-09,8.838430377062425e-05
6.06308194104348e-09,7.008586832761285e-05
6.077223178837868e-09,5.387338532980349e-05
6.095660403660552e-09,4.00174807296651e-05
6.119160309944322e-09,3.397495301484779e-05
6.141918394442897e-09,3.597805622576595e-05
6.15838127846382e-09,3.86188756043556e-05
6.17681907775372e-09,3.958771664752267e-05
6.180857424848602e-09,3.969234164642636e-05
6.188934119038365e-09,3.87762470353286e-05
6.196673866273204e-09,3.62430094878809e-05
6.205953891499502e-09,3.110611740335108e-05
6.214468419142159e-09,2.633548148672232e-05
6.222972639913457e-09,2.227157178909352e-05
6.239981081456055e-09,1.631137898267409e-05
6.269900278951968e-09,1.018628720166687e-05
6.315483262091987e-09,6.163991760495776e-06
6.382447639039353e-09,3.808456545362851e-06
6.462836236716184e-09,2.521427308657975e-06
6.565834599906247e-09,1.561318104889985e-06
6.689946005277137e-09,9.806472870121197e-07
6.84833521592079e-09,5.525751742717438e-07
7e-09,3.836243806805396e-07
7.020000000000001e-09,3.530694488563059e-07
7.060000000000003e-09,3.223181510555906e-07
7.140000000000008e-09,2.676952940432849e-07
7.300000000000017e-09,1.915296756441305e-07
7.620000000000036e-09,1.123233863267952e-07
8e-09,7.771576459228237e-08
8.02e-09,7.537808599519457e-08
8.059999999999999e-09,7.46726438625575e-08
8.139999999999997e-09,7.232974265429903e-08
8.299999999999993e-09,6.808359152570871e-08
8.619999999999986e-09,6.361303840743874e-08
9.000000000000001e-09,6.153441084706724e-08
9.020000000000001e-09,6.152213833582924e-08
9.06e-09,6.144790930849338e-08
9.139999999999998e-09,6.13031337852866e-08
9.299999999999994e-09,6.109279452963796e-08
9.619999999999986e-09,6.088627489608794e-08
9.818750000000001e-09,6.080758949787149e-08
9.830078125000002e-09,-0.0001198181857220448
9.848667867551476e-09,-0.0001189082848257034
9.856600042899339e-09,-3.55166785816842e-05
9.863637822866682e-09,3.100305519408639e-05
9.871885844436793e-09,6.710508562696304e-05
9.878896238152809e-09,8.787947886855483e-05
9.881236338890689e-09,9.778244308783166e-05
9.885916540366448e-09,0.0001029607429339683
9.88723391094665e-09,8.991067222186294e-05
9.889868652107052e-09,5.355573109584881e-05
9.892806597141212e-09,2.15440673967684e-05
9.89706499046805e-09,7.492792717089675e-06
9.900839116387962e-09,8.340153244929987e-06
9.905160761131819e-09,1.213091332628071e-05
9.910452300094935e-09,2.053686993074811e-05
9.917751708830916e-09,4.128474174153016e-05
9.924986883481544e-09,7.418739590121311e-05
9.931952231959814e-09,0.0001113983812134762
9.940691273912229e-09,0.0001502664236632253
9.947577863113032e-09,0.0001718767756984719
9.955412904402726e-09,0.0001845460388726814
9.961800317308304e-09,0.0001842464559439224
9.968432240857398e-09,0.0001715683246141702
9.975285151371134e-09,0.0001498092451460269
9.981674634793541e-09,0.0001256395363017218
9.987965067895903e-09,0.0001018563998997133
9.994861012908276e-09,7.799327689709171e-05
1e-08,6.330308017543035e-05
1.000914630925761e-08,4.38358954380808e-05
1.002e-08,3.266123207754072e-05
1.002435972140221e-08,5.497009173300934e-05
1.003057294614285e-08,5.585206766834083e-05
1.00364979421088e-08,4.522122394011243e-05
1.004728230178438e-08,3.76784904664111e-05
1.00577350083913e-08,2.887532172340348e-05
1.007546427542777e-08,2.095381980816132e-05
1.010666885244135e-08,1.037922967202925e-05
1.015500489105881e-08,5.003471106399289e-06
1.021338580468671e-08,1.859555522034576e-06
1.028765232330067e-08,2.18080205716091e-06
1.038827931436634e-08,1.257314613756193e-06
1.05403479845532e-08,2.115122572193451e-06
1.077594812478089e-08,1.283922744412397e-06
1.1e-08,2.112303225786025e-06
1.102e-08,1.712869756349458e-06
1.106e-08,1.701699463627271e-06
1.114e-08,1.701370244758311e-06
1.129999999999999e-08,1.702202089354513e-06
1.161999999999999e-08,1.702060759394768e-06
1.2e-08,1.702671765374147e-06
1.202e-08,1.702450517651117e-06
1.206e-08,1.702441586883738e-06
1.214e-08,1.702448253462647e-06
1.229999999999999e-08,1.702459670669396e-06
1.261999999999998e-08,1.702467870904297e-06
1.3e-08,1.702470239018945e-06
1.302e-08,1.702469816323079e-06
1.306e-08,1.702469697980719e-06
1.314000000000001e-08,1.702469520802405e-06
1.330000000000002e-08,1.702469092535136e-06
1.362000000000004e-08,1.702468410987317e-06
1.381875e-08,1.702468022161492e-06
1.383176461564494e-08,6.634340318307274e-06
1.385211605396363e-08,7.340293134778757e-06
1.38833647933261e-08,6.835655731320937e-06
1.390679741104833e-08,7.379882246458526e-06
1.394512696159279e-08,7.297609217857703e-06
1.39725634807964e-08,1.913062389958597e-05
1.398764062781388e-08,6.72500829083122e-05
1.4e-08,0.0001472273679197587
1.400476745939933e-08,0.0001852311902888952
1.401238372969967e-08,0.0002483631287183988
1.402e-08,0.0002961335685157448
1.402388434552145e-08,0.0002904292539505404
1.402932392689793e-08,0.0002743294682618447
1.403440508030754e-08,0.0002558493883512763
1.404346710876818e-08,0.0002260151353323626
1.405186889711551e-08,0.0002035881646709279
1.406340053293316e-08,0.0001793502639299051
1.407763425904599e-08,0.0001585326617912143
1.409606292151349e-08,0.0001403235693686467
1.411943445306341e-08,0.0001281269454296205
1.413663810723204e-08,0.0001245069072406449
1.415498264969548e-08,0.0001220076569677364
1.417024452812439e-08,0.0001185188467877163
1.41763701127679e-08,0.0001168703231191254
1.418862128205491e-08,0.0001128292991395948
1.419145951210668e-08,0.0001117619586034868
1.419713597221022e-08,0.0001088894510946824
1.420355519111135e-08,0.0001046128242484355
1.421143902845919e-08,9.884912077927084e-05
1.421862728492044e-08,9.403333268676041e-05
1.422839118021096e-08,8.828016312010406e-05
1.424622688802584e-08,7.959718299872756e-05
1.428063140946134e-08,6.716201611903584e-05
1.432735865084119e-08,5.514520573290204e-05
1.439389142033731e-08,4.276772014851589e-05
1.447716138098856e-08,3.202616275089698e-05
1.458344333512343e-08,2.296069568593298e-05
1.471346067771734e-08,1.59130721544734e-05
1.487591772342925e-08,1.056395237572885e-05
1.5e-08,8.012403144707201e-06
1.502e-08,7.694222250185032e-06
1.506e-08,7.122130161890044e-06
1.514e-08,6.093392490472737e-06
1.529999999999999e-08,4.585313799437256e-06
1.561999999999999e-08,2.898353335662099e-06
1.581875e-08,2.470983585515039e-06
1.583176368468755e-08,3.785033397564149e-05
1.585211068466454e-08,4.245684312533135e-05
1.58833099268556e-08,3.867352654025135e-05
1.590679665926849e-08,4.259783117321862e-05
1.594490030489241e-08,4.215132105024224e-05
1.597245015244621e-08,0.0001234108196631741
1.597933761433465e-08,0.00021919485339489
1.598966880716733e-08,0.0004627949901811688
1.599483440358366e-08,0.0006226569435961235
1.6e-08,0.0008002305354851828
1.600383476843295e-08,0.0009280232994645577
1.60088742288912e-08,0.001072484345523982
1.601395003170548e-08,0.001118263239201282
1.601697501585274e-08,0.001062924042220043
1.602e-08,0.0009221936108224764
1.602267514515085e-08,0.0007818541131300215
1.602633775587227e-08,0.0006179368545243658
1.60299112849148e-08,0.0005145739004335121
1.603694587411201e-08,0.0003958375315077397
1.604320633064072e-08,0.0003495090187188945
1.604948607485126e-08,0.0003351110034049172
1.605663242594843e-08,0.0003380448815835683
1.606275374371275e-08,0.0003424153446410381
1.606408670694387e-08,0.0003436732219617683
1.606675263340611e-08,0.0003438361240059287
1.606978829683272e-08,0.0003418803431070379
1.607329423314153e-08,0.0003332526566375139
1.60767174672468e-08,0.0003196941986794596
1.608037167828459e-08,0.0003001049109967057
1.608426882643493e-08,0.0002777290509987302
1.608815086584854e-08,0.0002545205097949654
1.609227838261124e-08,0.0002309233078862857
1.609374936626863e-08,0.000222356066952805
1.609669133358342e-08,0.0002067733686613538
1.610144817229939e-08,0.0001832986259961155
1.611003075020821e-08,0.0001483665020705227
1.611660496142232e-08,0.0001254245755378787
1.612353890685842e-08,0.0001041235800534259
1.61259795860418e-08,9.688561621943662e-05
1.613086094440858e-08,8.437452026256789e-05
1.613987979156653e-08,6.459582736577836e-05
1.615791748588244e-08,3.77954162879903e-05
1.618394714743664e-08,1.65140491865086e-05
1.621942208686635e-08,4.398165030422387e-06
1.626006438547146e-08,-6.120355939455452e-07
1.631041327959203e-08,-1.854359193373528e-06
1.637496023230656e-08,-2.033628812844482e-06
1.646564268017291e-08,-1.25475074469992e-06
1.659925526009408e-08,-8.847333108288405e-07
1.675150909734133e-08,-3.222262272668973e-07
1.687575454867067e-08,-3.791436878805037e-07
1.7e-08,-6.448437401880873e-08
1.702e-08,-1.578991807804304e-07
1.705999999999999e-08,-1.364359312372875e-07
1.713999999999998e-08,-9.793179886445863e-08
1.729999999999995e-08,-4.147853003694221e-08
1.761999999999989e-08,1.992123696077566e-08
1.8e-08,4.735453335066697e-08
1.802e-08,4.70883455211023e-08
1.806e-08,4.903048739615939e-08
1.814e-08,5.17400684978436e-08
1.829999999999999e-08,5.50597172926916e-08
1.861999999999998e-08,5.879547468956726e-08
1.9e-08,6.030009360627554e-08
1.902e-08,6.035829416898961e-08
1.906e-08,6.042795265599028e-08
1.914e-08,6.054221451271121e-08
1.929999999999999e-08,6.069497496214062e-08
1.961999999999999e-08,6.084195361015974e-08
1.981875e-08,6.07802534040606e-08
1.9830078125e-08,-1.486007160711979e-05
1.984867293533418e-08,-1.5513946208755e-05
1.985814279703802e-08,8.990612079770847e-08
1.98682509435152e-08,3.089649478443854e-05
1.987877989123413e-08,8.348943070823163e-05
1.989019256384229e-08,0.0001556087269400879
1.989437962260711e-08,0.0001827322300843258
1.990275374013674e-08,0.0002177940101179438
1.990961038628376e-08,0.000215470195205034
1.991621843215714e-08,0.0002048487298665122
1.991862747423244e-08,0.0001993244153376022
1.992344555838304e-08,0.0001895381492531921
1.993308172668424e-08,0.0001751735576149945
1.994141003279886e-08,0.0001640398929718891
1.995618822414246e-08,0.0001511428544336517
1.997181487222179e-08,0.0001389902685507591
1.99859074361109e-08,0.0001309340411983602
2e-08,0.0001232448555727446
2.002e-08,0.0001155335302492126
2.002568452595435e-08,0.0001186112546243534
2.00340901178983e-08,0.0001169108478147038
2.004222960690716e-08,0.000113009189916236
2.005420431259364e-08,0.0001095935217968528
2.006707804217726e-08,0.0001055650426394122
2.008594665739948e-08,0.000101449853212792
2.011504177005645e-08,9.643300613950822e-05
2.015958439099814e-08,9.311428026157732e-05
2.019313041830458e-08,9.178980919147026e-05
2.023041934886831e-08,8.902289796381838e-05
2.026166962458624e-08,8.458220043058472e-05
2.02731904439021e-08,8.293239270944328e-05
2.029623208253382e-08,7.935621939643059e-05
2.03251871977023e-08,7.369317981569186e-05
2.034657075357042e-08,6.757045982662715e-05
2.037058038572279e-08,6.077751572464966e-05
2.039362541909464e-08,5.580888267531204e-05
2.041709920651543e-08,5.182839425123469e-05
2.0464046781357e-08,4.542992142402248e-05
2.051875009727883e-08,3.985394808937677e-05
2.06281567291225e-08,3.123251679275629e-05
2.075483595522799e-08,2.408235753007577e-05
2.087741797761399e-08,1.874913411984916e-05
2.1e-08,1.477485625317977e-05
2.102e-08,1.41941862259003e-05
2.105999999999999e-08,1.317273420629942e-05
2.113999999999998e-08,1.128737138138817e-05
2.129999999999995e-08,8.310883441019673e-06
2.161999999999989e-08,4.525686187023101e-06
2.181875e-08,3.36726208874612e-06
2.1830078125e-08,-4.24115139538736e-06
2.184866095959539e-08,-4.474179519164572e-06
2.18581721461586e-08,5.059584603960745e-06
2.186835506828187e-08,1.836843124883112e-05
2.187891478655101e-08,3.635390278880761e-05
2.189046463850945e-08,6.122937156275309e-05
2.189451004817372e-08,7.007443700243477e-05
2.190260086750228e-08,8.001936920473443e-05
2.190948614752611e-08,7.64722678340778e-05
2.191601860663809e-08,7.413894875372364e-05
2.191833928179386e-08,7.229704846069286e-05
2.192298063210541e-08,7.029720865580243e-05
2.193226333272852e-08,6.862483027594594e-05
2.194032772651796e-08,6.658118973377956e-05
2.195437776095804e-08,6.596833482549836e-05
2.196943689453637e-08,7.067252809712571e-05
2.198471844726818e-08,0.0001085086278682348
2.2e-08,0.0001801200550884363
2.200444621347544e-08,0.0002058122699797102
2.201333864042633e-08,0.0002597414465754717
2.202e-08,0.0002910745711365498
2.202373630165518e-08,0.000287883952218372
2.202902757005459e-08,0.0002769010832263738
2.203383148921865e-08,0.0002647043624281897
2.2042654791956e-08,0.0002456481910886084
2.205127038180548e-08,0.0002284142323425345
2.206311507244881e-08,0.0002074709421972287
2.207775281724483e-08,0.0001862800091047934
2.209595813341816e-08,0.0001659686612875273
2.2118576447569e-08,0.0001480444512920328
2.214569009645459e-08,0.0001328652570878142
2.2177781452417e-08,0.0001202348991058262
2.222254881082763e-08,0.0001068621478964906
2.226126014917339e-08,9.650386204110105e-05
2.226834590407964e-08,9.434834760412098e-05
2.228251741389214e-08,8.926563633807385e-05
2.23007560249916e-08,8.253193374968876e-05
2.231633520162127e-08,7.785965025967986e-05
2.233697296769785e-08,7.319818096654475e-05
2.237174060707071e-08,6.915671404339593e-05
2.240821790159618e-08,6.921692100510077e-05
2.2448590091406e-08,7.028627321623715e-05
2.247747718284206e-08,6.922086005809662e-05
2.248769644915927e-08,6.847699220420374e-05
2.250813498179368e-08,6.666354723891364e-05
2.252520911865226e-08,6.431298881219782e-05
2.252983882042664e-08,6.336642599985422e-05
2.25390982239754e-08,6.074204087735462e-05
2.25522738408667e-08,5.594544762383417e-05
2.256422511756252e-08,5.174114146170526e-05
2.257846453702995e-08,4.754497838879381e-05
2.260016436694545e-08,4.250879568232102e-05
2.264356402677645e-08,3.540832404733435e-05
2.270100213906954e-08,2.940325355433539e-05
2.278719117512068e-08,2.33748891665525e-05
2.289359558756034e-08,1.821049200821281e-05
2.3e-08,1.436294127775708e-05
2.302e-08,1.377324051555583e-05
2.306e-08,1.26902101765614e-05
2.314e-08,1.071287136501633e-05
