/V0/MINUS X,/V0/MINUS Y
0,6.083973973141617e-08
1.3e-10,6.084251363812616e-08
3.9e-10,6.08427147100708e-08
6.95e-10,6.084274694192953e-08
1e-09,6.084269396070593e-08
1.02e-09,6.084271169730454e-08
1.06e-09,6.084272291445531e-08
1.14e-09,6.084269971157416e-08
1.299999999999999e-09,6.084274935293933e-08
1.619999999999998e-09,6.084271108139931e-08
1.81875e-09,6.084272668814065e-08
1.830078125e-09,-2.949639600421057e-05
1.845363011110701e-09,-3.445281996323878e-05
1.85320202397569e-09,-1.832356482672873e-05
1.861020026309811e-09,1.017494835233121e-05
1.870290309462976e-09,6.601372336187635e-05
1.877836732054416e-09,0.0001283892076590692
1.887497252642136e-09,0.000226267116368916
1.894740674333114e-09,0.0002985879525133549
1.896892616956334e-09,0.000315849904998201
1.901196502202774e-09,0.0003336093574142727
1.905281170316964e-09,0.0003318442277527774
1.910537911018436e-09,0.0003189223397938407
1.916747701638157e-09,0.0002998619534618056
1.922186564777928e-09,0.0002848704529412767
1.928849909904192e-09,0.0002697732444222372
1.937019473583173e-09,0.0002553964073147209
1.947919811830466e-09,0.0002396747788700032
1.962494345225078e-09,0.0002250726470682126
1.98113051542642e-09,0.0002139006903891244
1.99056525771321e-09,0.0002115155892192498
2e-09,0.0002089053910488255
2.005919664221495e-09,0.0002073412962021218
2.012959832110747e-09,0.0002051802717886476
2.02e-09,0.0002062322974077575
2.023744821971495e-09,0.0002120254045178133
2.028970329317431e-09,0.0002127453245103245
2.033857158644016e-09,0.0002094810496737844
2.043630817297187e-09,0.0002053680666581096
2.0529076571061e-09,0.0002001198566064191
2.062807065426114e-09,0.0001937703347647118
2.073611677639671e-09,0.0001854991216231803
2.084743217412838e-09,0.0001784141264652547
2.095477476661806e-09,0.0001728514431079924
2.113534426107541e-09,0.0001656136783013168
2.144224697181488e-09,0.0001548863334654222
2.177125099304251e-09,0.0001433388767533625
2.210168273117892e-09,0.0001316711938358963
2.242411074498413e-09,0.0001216071194303074
2.276853299054682e-09,0.0001104077772612327
2.303086531132219e-09,0.0001010572876150231
2.311534493415731e-09,9.805973873442006e-05
2.328430417982755e-09,9.291347791210064e-05
2.351904967009202e-09,8.664203890822262e-05
2.398854065062097e-09,7.652698706651855e-05
2.464773476978949e-09,6.573820173798837e-05
2.550857570986063e-09,5.525408777992044e-05
2.674299436495469e-09,4.394630642545786e-05
2.862228177081829e-09,3.15978407756197e-05
3e-09,2.49300599044283e-05
3.02e-09,2.412857219728957e-05
3.06e-09,2.260240001372551e-05
3.14e-09,1.975084876960891e-05
3.299999999999999e-09,1.509698872188837e-05
3.619999999999998e-09,8.818813964773051e-06
3.818750000000001e-09,6.712468523230662e-06
3.830078125000001e-09,-1.550774276807059e-05
3.848659181973267e-09,-1.721380772436458e-05
3.857908586070392e-09,2.34837092576241e-06
3.867829701396018e-09,2.896659901266038e-05
3.878157995960681e-09,6.648737749732949e-05
3.88940539609373e-09,0.0001183004320177639
3.893531004437877e-09,0.000137461050955176
3.901782221126171e-09,0.0001567776424716201
3.908379846871609e-09,0.0001485717069323339
3.91490435749864e-09,0.0001429738797965647
3.917377920119672e-09,0.0001377673681218149
3.922325045361736e-09,0.0001329735864591546
3.93166208010552e-09,0.0001253529718073144
3.940263760474072e-09,0.0001187521310487793
3.955112213179321e-09,0.0001109838840359682
3.971401376458458e-09,0.0001114965179749798
3.985700688229229e-09,0.0001508504998497263
3.989275516171921e-09,0.0001673593686010876
3.994637758085961e-09,0.0001982908209593485
4e-09,0.0002337240198608519
4.003991938440914e-09,0.0002632875793637395
4.011975815322742e-09,0.0003267217036887745
4.015987907661371e-09,0.0003592524488954418
4.020000000000001e-09,0.0003869555577863575
